IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,426,6.96
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,376,6.80
20.200.127.8,8443,443,true,YYZ,North America,CA,Toronto,372,6.76
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,252,6.67
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,284,6.39
20.151.238.192,8443,443,true,YYZ,North America,CA,Toronto,335,6.33
20.151.90.208,8443,443,true,YYZ,North America,CA,Toronto,412,6.06
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,317,5.40
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,265,5.26
20.74.223.241,8080,443,true,DFW,North America,US,Dallas,567,4.05
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,434,4.01
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,574,3.94
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,354,3.93
20.220.204.217,443,443,true,YYZ,North America,CA,Toronto,319,0.08
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,159,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,219,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,218,0.02
4.213.40.54,80,80,false,BOM,Asia Pacific,IN,Mumbai,115,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,139,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,151,0.00
51.145.10.26,80,8080,false,LHR,Europe,GB,London,151,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,152,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,152,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,153,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,154,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,157,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,160,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,169,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,193,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,224,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,225,0.00
172.201.76.19,443,443,true,AMS,Europe,NL,Amsterdam,237,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,266,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,294,0.00
172.190.86.150,80,80,false,IAD,North America,US,Ashburn,353,0.00
