IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,240,7.13
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,378,7.10
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,375,6.99
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,349,6.92
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,350,6.74
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,488,5.80
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,495,4.24
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,483,4.23
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,423,4.18
130.0.239.23,443,443,true,KBP,Europe,UA,Kyiv,212,2.86
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,313,0.35
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,91,0.05
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,159,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,223,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,222,0.02
20.217.216.51,8443,443,true,MXP,Europe,IT,Milan,315,0.00
20.217.216.51,2053,443,true,MXP,Europe,IT,Milan,222,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,151,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,152,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,152,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,152,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,152,0.00
51.143.162.160,80,80,false,LHR,Europe,GB,London,152,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,156,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,162,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,163,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,170,0.00
48.218.145.36,80,80,false,NRT,Asia Pacific,JP,Tokyo,172,0.00
20.240.168.63,8080,80,false,ARN,Europe,SE,Stockholm,174,0.00
98.70.26.236,443,443,true,BOM,Asia Pacific,IN,Mumbai,193,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,222,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,225,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,227,0.00
74.235.55.225,80,80,false,IAD,North America,US,Ashburn,228,0.00
172.171.174.174,80,80,false,IAD,North America,US,Ashburn,229,0.00
20.55.48.204,80,80,false,IAD,North America,US,Ashburn,236,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,236,0.00
172.171.174.174,443,80,false,IAD,North America,US,Ashburn,243,0.00
48.216.217.172,80,80,false,IAD,North America,US,Ashburn,290,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,316,0.00
