IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
130.162.160.70,443,443,TRUE,FRA,Europe,DE,Frankfurt,202,8.04
141.147.119.203,443,443,TRUE,FRA,Europe,DE,Frankfurt,427,8.02
84.8.144.201,443,443,TRUE,FRA,Europe,DE,Frankfurt,336,8.01
130.162.235.94,443,443,TRUE,FRA,Europe,DE,Frankfurt,208,7.99
141.147.116.232,443,443,TRUE,FRA,Europe,DE,Frankfurt,392,7.96
89.168.92.71,443,443,TRUE,SJC,North America,US,San Jose,224,7.92
79.72.75.87,443,443,TRUE,FRA,Europe,DE,Frankfurt,304,7.92
152.70.54.161,443,443,TRUE,FRA,Europe,DE,Frankfurt,291,7.89
129.154.254.254,8443,443,TRUE,BOM,Asia Pacific,IN,Mumbai,199,7.89
130.162.182.17,443,443,TRUE,CDG,Europe,FR,Paris,272,7.85
158.178.153.80,2096,443,TRUE,AMS,Europe,NL,Amsterdam,231,7.83
68.233.127.163,8443,443,TRUE,YUL,North America,CA,Montréal,407,7.77
143.47.243.144,2053,443,TRUE,LHR,Europe,GB,London,238,7.73
143.47.250.151,443,443,TRUE,FRA,Europe,DE,Frankfurt,245,7.73
141.144.236.165,443,443,TRUE,FRA,Europe,DE,Frankfurt,382,7.71
144.21.58.220,443,443,TRUE,FRA,Europe,DE,Frankfurt,178,7.67
158.180.58.101,443,443,TRUE,FRA,Europe,DE,Frankfurt,319,7.67
141.147.84.179,443,443,TRUE,FRA,Europe,DE,Frankfurt,365,7.65
158.180.30.40,443,443,TRUE,FRA,Europe,DE,Frankfurt,330,7.64
144.21.33.223,443,443,TRUE,FRA,Europe,DE,Frankfurt,282,7.62
141.144.206.231,443,443,TRUE,DUS,Europe,DE,Düsseldorf,325,7.61
141.147.64.52,443,443,TRUE,FRA,Europe,DE,Frankfurt,372,7.56
84.8.152.224,443,443,TRUE,FRA,Europe,DE,Frankfurt,399,7.54
129.159.242.173,443,443,TRUE,FRA,Europe,DE,Frankfurt,207,7.53
143.47.251.152,443,443,TRUE,FRA,Europe,DE,Frankfurt,285,7.52
79.72.89.167,443,443,TRUE,FRA,Europe,DE,Frankfurt,321,7.49
152.70.62.54,443,443,TRUE,FRA,Europe,DE,Frankfurt,318,7.47
141.148.234.230,443,443,TRUE,MAD,Europe,ES,Madrid,351,7.46
141.147.81.94,443,443,TRUE,FRA,Europe,DE,Frankfurt,410,7.46
132.145.54.84,2053,443,TRUE,LHR,Europe,GB,London,291,7.44
143.47.243.144,8443,443,TRUE,LHR,Europe,GB,London,301,7.43
143.47.238.0,443,443,TRUE,FRA,Europe,DE,Frankfurt,275,7.41
152.70.40.14,443,443,TRUE,FRA,Europe,DE,Frankfurt,331,7.41
141.147.118.28,443,443,TRUE,ZRH,Europe,CH,Zurich,404,7.35
164.152.26.70,2052,443,TRUE,ORD,North America,US,Chicago,276,7.33
144.21.40.224,443,443,TRUE,FRA,Europe,DE,Frankfurt,302,7.29
152.70.50.111,443,443,TRUE,FRA,Europe,DE,Frankfurt,378,7.28
130.162.165.112,443,443,TRUE,FRA,Europe,DE,Frankfurt,250,7.23
141.147.77.180,443,443,TRUE,FRA,Europe,DE,Frankfurt,417,7.16
141.144.199.238,443,443,TRUE,FRA,Europe,DE,Frankfurt,170,7.14
141.147.69.193,443,443,TRUE,FRA,Europe,DE,Frankfurt,402,7.13
138.2.147.140,443,443,TRUE,FRA,Europe,DE,Frankfurt,216,7.12
89.168.93.106,443,443,TRUE,FRA,Europe,DE,Frankfurt,312,7.12
