IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
20.84.117.28,443,443,true,IAD,North America,US,Ashburn,334,7.63
137.116.91.147,8443,443,true,IAD,North America,US,Ashburn,313,7.51
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,373,7.47
40.123.47.225,8443,443,true,IAD,North America,US,Ashburn,494,7.42
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,300,7.32
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,485,7.04
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,242,6.96
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,373,6.94
20.83.156.0,443,443,true,IAD,North America,US,Ashburn,322,6.82
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,248,6.79
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,334,6.66
130.0.239.147,8443,443,true,KBP,Europe,UA,Kyiv,334,6.48
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,440,6.24
4.152.146.110,443,443,true,IAD,North America,US,Ashburn,403,6.20
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,379,6.07
191.235.86.71,8443,443,true,GRU,South America,BR,São Paulo,414,4.25
20.74.223.241,8080,443,true,YYZ,North America,CA,Toronto,492,3.93
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,535,3.77
130.0.239.23,443,443,true,VIE,Europe,AT,Vienna,330,1.92
20.6.159.95,443,443,true,HKG,Asia Pacific,HK,Hong Kong,188,1.60
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,278,0.42
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,52,0.07
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,160,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,234,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,223,0.02
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,71,0.00
48.218.145.36,80,80,false,NRT,Asia Pacific,JP,Tokyo,76,0.00
20.222.243.172,80,80,false,NRT,Asia Pacific,JP,Tokyo,94,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,145,0.00
51.143.162.160,80,80,false,LHR,Europe,GB,London,150,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,155,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,157,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,162,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,164,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,182,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,189,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,199,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,223,0.00
52.249.218.224,80,80,false,IAD,North America,US,Ashburn,225,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,225,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,226,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,226,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,239,0.00
98.70.26.236,443,443,true,BOM,Asia Pacific,IN,Mumbai,240,0.00
48.216.217.172,80,80,false,IAD,North America,US,Ashburn,250,0.00
